Electrode,-27.81152949374527,82.36093421099112,6.123233995736766e-15,Fp1
Electrode,3.8968022530597194e-15,56.74621202458748,70.71067811865476,Fz
Electrode,-49.05067011918447,53.167955232373004,50.000000000000014,F3
Electrode,-72.81152949374527,44.21745149070968,6.123233995736766e-15,F7
Electrode,-78.79069252415327,12.367422527749575,-39.07311284892738,FT9
Electrode,-77.90406285490027,19.221165241238552,35.836794954530035,FC5
Electrode,-32.199795885722146,21.401175527123165,85.71673007021123,FC1
Electrode,-63.63961030678927,-17.5,70.71067811865476,C3
Electrode,-90.0,-17.5,6.123233995736766e-15,T7
Electrode,-78.79069252415327,-47.367422527749575,-39.07311284892738,TP9
Electrode,-78.44151714648274,-52.629356833840056,35.836794954530035,CP5
Electrode,-32.199795885722146,-56.401175527123165,85.71673007021123,CP1
Electrode,3.8968022530597194e-15,-91.74621202458748,70.71067811865476,Pz
Electrode,-49.05067011918447,-88.167955232373,50.000000000000014,P3
Electrode,-72.81152949374527,-79.21745149070968,6.123233995736766e-15,P7
Electrode,-27.81152949374527,-117.36093421099112,6.123233995736766e-15,O1
Electrode,5.5109105961630896e-15,-122.5,6.123233995736766e-15,Oz
Electrode,27.81152949374527,-117.36093421099112,6.123233995736766e-15,O2
Electrode,49.05067011918447,-88.167955232373,50.000000000000014,P4
Electrode,72.81152949374527,-79.21745149070968,6.123233995736766e-15,P8
Electrode,78.79069252415327,-47.367422527749575,-39.07311284892738,TP10
Electrode,78.44151714648274,-52.629356833840056,35.836794954530035,CP6
Electrode,32.199795885722146,-56.401175527123165,85.71673007021123,CP2
Electrode,0.0,-17.5,100.0,Cz
Electrode,63.63961030678927,-17.5,70.71067811865476,C4
Electrode,90.0,-17.5,6.123233995736766e-15,T8
Electrode,78.79069252415327,12.367422527749575,-39.07311284892738,FT10
Electrode,78.44151714648274,17.629356833840056,35.836794954530035,FC6
Electrode,32.199795885722146,21.401175527123165,85.71673007021123,FC2
Electrode,49.05067011918447,53.167955232373004,50.000000000000014,F4
Electrode,72.81152949374527,44.21745149070968,6.123233995736766e-15,F8
Electrode,27.81152949374527,82.36093421099112,6.123233995736766e-15,Fp2
Electrode,-52.90067270632258,67.44678440936949,6.123233995736766e-15,AF7
Electrode,-32.40854723669902,76.08296407118725,27.563735581699916,AF3
Electrode,5.072819950710605e-15,79.15300961250624,39.07311284892737,AFz
Electrode,-25.4447266379045,55.97422645529035,65.60590289905073,F1
Electrode,-65.29260699232546,48.71766355852148,27.563735581699916,F5
Electrode,-85.59508646656381,14.946784409369478,6.123233995736766e-15,FT7
Electrode,-59.40754848267635,20.91849882332783,65.60590289905073,FC3
Electrode,-35.16580156403464,-17.5,92.05048534524404,C1
Electrode,-83.44654691101087,-17.5,37.460659341591196,C5
Electrode,-85.59508646656381,-49.94678440936948,6.123233995736766e-15,TP7
Electrode,-59.40754848267635,-55.91849882332783,65.60590289905073,CP3
Electrode,-25.4447266379045,-90.97422645529035,65.60590289905073,P1
Electrode,-65.29260699232546,-83.71766355852148,27.563735581699916,P5
Electrode,-52.90067270632258,-102.44678440936949,6.123233995736766e-15,PO7
Electrode,-32.40854723669902,-111.08296407118725,27.563735581699916,PO3
Electrode,5.072819950710605e-15,-114.15300961250624,39.07311284892737,POz
Electrode,32.40854723669902,-111.08296407118725,27.563735581699916,PO4
Electrode,52.90067270632258,-102.44678440936949,6.123233995736766e-15,PO8
Electrode,65.29260699232546,-83.71766355852148,27.563735581699916,P6
Electrode,25.4447266379045,-90.97422645529035,65.60590289905073,P2
Electrode,2.0644234450483078e-15,-56.83369230867076,92.71838545667875,CPz
Electrode,59.40754848267635,-55.91849882332783,65.60590289905073,CP4
Electrode,85.59508646656381,-49.94678440936948,6.123233995736766e-15,TP8
Electrode,83.44654691101087,-17.5,37.460659341591196,C6
Electrode,35.16580156403464,-17.5,92.05048534524404,C2
Electrode,59.40754848267635,20.91849882332783,65.60590289905073,FC4
Electrode,85.59508646656381,14.946784409369478,6.123233995736766e-15,FT8
Electrode,65.29260699232546,48.71766355852148,27.563735581699916,F6
Electrode,52.90067270632258,67.44678440936949,6.123233995736766e-15,AF8
Electrode,32.40854723669902,76.08296407118725,27.563735581699916,AF4
Electrode,25.4447266379045,55.97422645529035,65.60590289905073,F2
Electrode,2.1532843162423003e-15,23.526768491373744,92.05048534524404,FCz
Electrode,-67.02336628628802,39.3112136399138,-39.07311284892738,F9
Electrode,-10.504834526241355,69.70341178111967,54.463903501502706,AFF1h
Electrode,-15.092776843627288,40.09395676903763,81.91520442889917,FFC1h
Electrode,-65.0941493121391,35.675983048659546,46.947156278589084,FFC5h
Electrode,-87.00426547441168,0.39806601317087953,19.080899537654492,FTT7h
Electrode,-48.809445758637594,2.107513291406903,81.91520442889917,FCC3h
Electrode,-17.541453910187645,-37.96502956188558,96.12616959383189,CCP1h
Electrode,-73.83092434576872,-35.80878866116548,54.463903501502706,CCP5h
Electrode,-77.74665184766836,-67.77828497919467,15.643446504023093,TPP7h
Electrode,-67.02336628628802,-74.3112136399138,-39.07311284892738,P9
Electrode,-62.470371421160486,-90.3820999913539,-19.08089953765448,PPO9h
Electrode,-48.695325977068975,-95.6939273340027,-39.07311284892738,PO9
Electrode,-25.786401117408634,-110.08944590238713,-37.46065934159121,O9
Electrode,-13.820429098042556,-119.30188100976272,-19.08089953765448,OI1h
Electrode,-10.504834526241355,-104.70341178111967,54.463903501502706,PPO1h
Electrode,-43.31990491007955,-73.6302332900691,69.46583704589972,CPP3h
Electrode,43.31990491007955,-73.6302332900691,69.46583704589972,CPP4h
Electrode,10.504834526241355,-104.70341178111967,54.463903501502706,PPO2h
Electrode,13.820429098042556,-119.30188100976272,-19.08089953765448,OI2h
Electrode,25.786401117408634,-110.08944590238713,-37.46065934159121,O10
Electrode,48.695325977068975,-95.6939273340027,-39.07311284892738,PO10
Electrode,62.470371421160486,-90.3820999913539,-19.08089953765448,PPO10h
Electrode,67.02336628628802,-74.3112136399138,-39.07311284892738,P10
Electrode,77.74665184766836,-67.77828497919467,15.643446504023093,TPP8h
Electrode,73.83092434576872,-35.80878866116548,54.463903501502706,CCP6h
Electrode,17.541453910187645,-37.96502956188558,96.12616959383189,CCP2h
Electrode,48.809445758637594,2.107513291406903,81.91520442889917,FCC4h
Electrode,87.00426547441168,0.39806601317087953,19.080899537654492,FTT8h
Electrode,65.0941493121391,35.675983048659546,46.947156278589084,FFC6h
Electrode,15.092776843627288,40.09395676903763,81.91520442889917,FFC2h
Electrode,10.504834526241355,69.70341178111967,54.463903501502706,AFF2h
Electrode,67.02336628628802,39.3112136399138,-39.07311284892738,F10
Electrode,-12.29544891963958,84.56777579357927,19.080899537654492,AFp1
Electrode,-49.09532466465133,64.3012884035419,30.901699437494745,AFF5h
Electrode,-78.71726022952684,29.293188634989512,-19.08089953765448,FFT9h
Electrode,-77.74665184766836,32.77828497919467,15.643446504023093,FFT7h
Electrode,-43.31990491007955,38.63023329006911,69.46583704589972,FFC3h
Electrode,-17.541453910187645,2.9650295618855793,96.12616959383189,FCC1h
Electrode,-73.83092434576872,0.8087886611654795,54.463903501502706,FCC5h
Electrode,-87.25875515122519,-1.3761660522836898,-19.08089953765448,FTT9h
Electrode,-87.00426547441168,-35.398066013170876,19.080899537654492,TTP7h
Electrode,-48.809445758637594,-37.1075132914069,81.91520442889917,CCP3h
Electrode,-15.092776843627288,-75.09395676903763,81.91520442889917,CPP1h
Electrode,-65.0941493121391,-70.67598304865955,46.947156278589084,CPP5h
Electrode,-78.71726022952684,-64.29318863498952,-19.08089953765448,TPP9h
Electrode,-40.10844740141959,-109.33680360111464,-19.08089953765448,POO9h
Electrode,-49.09532466465133,-99.3012884035419,30.901699437494745,PPO5h
Electrode,-12.29544891963958,-119.56777579357927,19.080899537654492,POO1
Electrode,12.29544891963958,-119.56777579357927,19.080899537654492,POO2
Electrode,49.09532466465133,-99.3012884035419,30.901699437494745,PPO6h
Electrode,40.10844740141959,-109.33680360111464,-19.08089953765448,POO10h
Electrode,78.71726022952684,-64.29318863498952,-19.08089953765448,TPP10h
Electrode,65.0941493121391,-70.67598304865955,46.947156278589084,CPP6h
Electrode,15.092776843627288,-75.09395676903763,81.91520442889917,CPP2h
Electrode,48.809445758637594,-37.1075132914069,81.91520442889917,CCP4h
Electrode,87.00426547441168,-35.398066013170876,19.080899537654492,TTP8h
Electrode,87.25875515122519,-1.3761660522836898,-19.08089953765448,FTT10h
Electrode,73.83092434576872,0.8087886611654795,54.463903501502706,FCC6h
Electrode,17.541453910187645,2.9650295618855793,96.12616959383189,FCC2h
Electrode,43.31990491007955,38.63023329006911,69.46583704589972,FFC4h
Electrode,77.74665184766836,32.77828497919467,15.643446504023093,FFT8h
Electrode,78.71726022952684,29.293188634989512,-19.08089953765448,FFT10h
Electrode,49.09532466465133,64.3012884035419,30.901699437494745,AFF6h
Electrode,12.29544891963958,84.56777579357927,19.080899537654492,AFp2
